brewery_id,name_jp,name_zhtw,area_id,area_jp,area_zhtw,region_zhtw,address,founded_year,website,phone,latitude,longitude,sakenowa_brewery_url,match_method,updated_at
418,林酒造,,21,岐阜県,岐阜縣,中部,,,,,,,https://sakenowa.com/breweries/418,all_mode,2026-05-13T14:00:41.188967+00:00
420,天領酒造,,21,岐阜県,岐阜縣,中部,,,,,,,https://sakenowa.com/breweries/420,all_mode,2026-05-13T14:00:41.189148+00:00
421,三輪酒造,,21,岐阜県,岐阜縣,中部,,,,,,,https://sakenowa.com/breweries/421,all_mode,2026-05-13T14:00:41.189355+00:00
422,恵那醸造,,21,岐阜県,岐阜縣,中部,,,,,,,https://sakenowa.com/breweries/422,all_mode,2026-05-13T14:00:41.189522+00:00
423,菊川,,21,岐阜県,岐阜縣,中部,,,,,,,https://sakenowa.com/breweries/423,all_mode,2026-05-13T14:00:41.189685+00:00
424,蒲酒造場,,21,岐阜県,岐阜縣,中部,,,,,,,https://sakenowa.com/breweries/424,all_mode,2026-05-13T14:00:41.189855+00:00
425,高木酒造,,21,岐阜県,岐阜縣,中部,,,,,,,https://sakenowa.com/breweries/425,all_mode,2026-05-13T14:00:41.190040+00:00
426,中島醸造,,21,岐阜県,岐阜縣,中部,,,,,,,https://sakenowa.com/breweries/426,all_mode,2026-05-13T14:00:41.190229+00:00
427,所酒造,,21,岐阜県,岐阜縣,中部,,,,,,,https://sakenowa.com/breweries/427,all_mode,2026-05-13T14:00:41.190412+00:00
428,三千盛,,21,岐阜県,岐阜縣,中部,,,,,,,https://sakenowa.com/breweries/428,all_mode,2026-05-13T14:00:41.190587+00:00
431,渡辺酒造店,,21,岐阜県,岐阜縣,中部,,,,,,,https://sakenowa.com/breweries/431,all_mode,2026-05-13T14:00:41.190754+00:00
432,御代桜醸造,,21,岐阜県,岐阜縣,中部,,,,,,,https://sakenowa.com/breweries/432,all_mode,2026-05-13T14:00:41.190975+00:00
433,千代菊,,21,岐阜県,岐阜縣,中部,,,,,,,https://sakenowa.com/breweries/433,all_mode,2026-05-13T14:00:41.191181+00:00
434,小坂酒造場,,21,岐阜県,岐阜縣,中部,,,,,,,https://sakenowa.com/breweries/434,all_mode,2026-05-13T14:00:41.191349+00:00
435,小町酒造,,21,岐阜県,岐阜縣,中部,,,,,,,https://sakenowa.com/breweries/435,all_mode,2026-05-13T14:00:41.191524+00:00
436,老田酒造店,,21,岐阜県,岐阜縣,中部,,,,,,,https://sakenowa.com/breweries/436,all_mode,2026-05-13T14:00:41.191697+00:00
437,大村屋酒造場,,22,静岡県,靜岡縣,中部,,,,,,,https://sakenowa.com/breweries/437,all_mode,2026-05-13T14:00:41.191859+00:00
438,富士高砂酒造,,22,静岡県,靜岡縣,中部,,,,,,,https://sakenowa.com/breweries/438,all_mode,2026-05-13T14:00:41.192039+00:00
439,万大醸造,,22,静岡県,靜岡縣,中部,,,,,,,https://sakenowa.com/breweries/439,all_mode,2026-05-13T14:00:41.192232+00:00
440,志太泉酒造,,22,静岡県,靜岡縣,中部,,,,,,,https://sakenowa.com/breweries/440,all_mode,2026-05-13T14:00:41.192439+00:00
441,磯自慢酒造,,22,静岡県,靜岡縣,中部,,,,,,,https://sakenowa.com/breweries/441,all_mode,2026-05-13T14:00:41.192606+00:00
442,三和酒造,,22,静岡県,靜岡縣,中部,,,,,,,https://sakenowa.com/breweries/442,all_mode,2026-05-13T14:00:41.192774+00:00
443,青島酒造,,22,静岡県,靜岡縣,中部,,,,,,,https://sakenowa.com/breweries/443,all_mode,2026-05-13T14:00:41.192943+00:00
445,神沢川酒造場,,22,静岡県,靜岡縣,中部,,,,,,,https://sakenowa.com/breweries/445,all_mode,2026-05-13T14:00:41.193132+00:00
446,牧野酒造,,22,静岡県,靜岡縣,中部,,,,,,,https://sakenowa.com/breweries/446,all_mode,2026-05-13T14:00:41.193306+00:00
448,杉井酒造,,22,静岡県,靜岡縣,中部,,,,,,,https://sakenowa.com/breweries/448,all_mode,2026-05-13T14:00:41.193475+00:00
450,花の舞酒造,,22,静岡県,靜岡縣,中部,,,,,,,https://sakenowa.com/breweries/450,all_mode,2026-05-13T14:00:41.193670+00:00
451,土井酒造場,,22,静岡県,靜岡縣,中部,,,,,,,https://sakenowa.com/breweries/451,all_mode,2026-05-13T14:00:41.193839+00:00
452,初亀醸造,,22,静岡県,靜岡縣,中部,,,,,,,https://sakenowa.com/breweries/452,all_mode,2026-05-13T14:00:41.194009+00:00
453,山崎,,23,愛知県,愛知縣,中部,,,,,,,https://sakenowa.com/breweries/453,all_mode,2026-05-13T14:00:41.194196+00:00
455,柴田酒造場,,23,愛知県,愛知縣,中部,,,,,,,https://sakenowa.com/breweries/455,all_mode,2026-05-13T14:00:41.194400+00:00
456,日野屋商店,,23,愛知県,愛知縣,中部,,,,,,,https://sakenowa.com/breweries/456,all_mode,2026-05-13T14:00:41.194568+00:00
457,中埜酒造,,23,愛知県,愛知縣,中部,,,,,,,https://sakenowa.com/breweries/457,all_mode,2026-05-13T14:00:41.194733+00:00
458,萬乗醸造,,23,愛知県,愛知縣,中部,,,,,,,https://sakenowa.com/breweries/458,all_mode,2026-05-13T14:00:41.194923+00:00
459,澤田酒造,,23,愛知県,愛知縣,中部,,,,,,,https://sakenowa.com/breweries/459,all_mode,2026-05-13T14:00:41.195108+00:00
461,山忠本家酒造,,23,愛知県,愛知縣,中部,,,,,,,https://sakenowa.com/breweries/461,all_mode,2026-05-13T14:00:41.195350+00:00
462,関谷醸造,,23,愛知県,愛知縣,中部,,,,,,,https://sakenowa.com/breweries/462,all_mode,2026-05-13T14:00:41.195533+00:00
463,甘強酒造,,23,愛知県,愛知縣,中部,,,,,,,https://sakenowa.com/breweries/463,all_mode,2026-05-13T14:00:41.195751+00:00
464,盛田金しゃち酒造,,23,愛知県,愛知縣,中部,,,,,,,https://sakenowa.com/breweries/464,all_mode,2026-05-13T14:00:41.195919+00:00
467,福井酒造,,23,愛知県,愛知縣,中部,,,,,,,https://sakenowa.com/breweries/467,all_mode,2026-05-13T14:00:41.196109+00:00
468,東春酒造,,23,愛知県,愛知縣,中部,,,,,,,https://sakenowa.com/breweries/468,all_mode,2026-05-13T14:00:41.196270+00:00
469,丸一酒造,,23,愛知県,愛知縣,中部,,,,,,,https://sakenowa.com/breweries/469,all_mode,2026-05-13T14:00:41.196443+00:00
470,丸彦酒造,,24,三重県,三重縣,近畿,,,,,,,https://sakenowa.com/breweries/470,all_mode,2026-05-13T14:00:41.196611+00:00
471,今村酒造,,24,三重県,三重縣,近畿,,,,,,,https://sakenowa.com/breweries/471,all_mode,2026-05-13T14:00:41.196786+00:00
472,早川酒造部,,24,三重県,三重縣,近畿,,,,,,,https://sakenowa.com/breweries/472,all_mode,2026-05-13T14:00:41.196948+00:00
474,早川酒造,,24,三重県,三重縣,近畿,,,,,,,https://sakenowa.com/breweries/474,all_mode,2026-05-13T14:00:41.197130+00:00
475,森本仙右衛門商店,,24,三重県,三重縣,近畿,,,,,,,https://sakenowa.com/breweries/475,all_mode,2026-05-13T14:00:41.197310+00:00
476,大田酒造,,24,三重県,三重縣,近畿,,,,,,,https://sakenowa.com/breweries/476,all_mode,2026-05-13T14:00:41.197487+00:00
479,寒紅梅酒造,,24,三重県,三重縣,近畿,,,,,,,https://sakenowa.com/breweries/479,all_mode,2026-05-13T14:00:41.197667+00:00
480,森喜酒造場,,24,三重県,三重縣,近畿,,,,,,,https://sakenowa.com/breweries/480,all_mode,2026-05-13T14:00:41.197844+00:00
481,元坂酒造,,24,三重県,三重縣,近畿,,,,,,,https://sakenowa.com/breweries/481,all_mode,2026-05-13T14:00:41.198044+00:00
482,タカハシ酒造,,24,三重県,三重縣,近畿,,,,,,,https://sakenowa.com/breweries/482,all_mode,2026-05-13T14:00:41.198242+00:00
483,瀧自慢酒造,,24,三重県,三重縣,近畿,,,,,,,https://sakenowa.com/breweries/483,all_mode,2026-05-13T14:00:41.198418+00:00
484,石川酒造,,24,三重県,三重縣,近畿,,,,,,,https://sakenowa.com/breweries/484,all_mode,2026-05-13T14:00:41.198586+00:00
486,細川酒造,,24,三重県,三重縣,近畿,,,,,,,https://sakenowa.com/breweries/486,all_mode,2026-05-13T14:00:41.198750+00:00
487,宮崎本店,,24,三重県,三重縣,近畿,,,,,,,https://sakenowa.com/breweries/487,all_mode,2026-05-13T14:00:41.198917+00:00
488,木屋正酒造,,24,三重県,三重縣,近畿,,,,,,,https://sakenowa.com/breweries/488,all_mode,2026-05-13T14:00:41.199110+00:00
489,油正,,24,三重県,三重縣,近畿,,,,,,,https://sakenowa.com/breweries/489,all_mode,2026-05-13T14:00:41.199290+00:00
490,安達本家酒造,,24,三重県,三重縣,近畿,,,,,,,https://sakenowa.com/breweries/490,all_mode,2026-05-13T14:00:41.199455+00:00
491,若戎酒造,,24,三重県,三重縣,近畿,,,,,,,https://sakenowa.com/breweries/491,all_mode,2026-05-13T14:00:41.199626+00:00
492,冨田酒造,,25,滋賀県,滋賀縣,近畿,,,,,,,https://sakenowa.com/breweries/492,all_mode,2026-05-13T14:00:41.199821+00:00
494,喜多酒造,,25,滋賀県,滋賀縣,近畿,,,,,,,https://sakenowa.com/breweries/494,all_mode,2026-05-13T14:00:41.199988+00:00
495,美冨久酒造,,25,滋賀県,滋賀縣,近畿,,,,,,,https://sakenowa.com/breweries/495,all_mode,2026-05-13T14:00:41.200180+00:00
496,笑四季酒造,,25,滋賀県,滋賀縣,近畿,,,,,,,https://sakenowa.com/breweries/496,all_mode,2026-05-13T14:00:41.200363+00:00
497,浪乃音酒造,,25,滋賀県,滋賀縣,近畿,,,,,,,https://sakenowa.com/breweries/497,all_mode,2026-05-13T14:00:41.200560+00:00
498,竹内酒造,,25,滋賀県,滋賀縣,近畿,,,,,,,https://sakenowa.com/breweries/498,all_mode,2026-05-13T14:00:41.200747+00:00
499,北島酒造,,25,滋賀県,滋賀縣,近畿,,,,,,,https://sakenowa.com/breweries/499,all_mode,2026-05-13T14:00:41.200944+00:00
500,上原酒造,,25,滋賀県,滋賀縣,近畿,,,,,,,https://sakenowa.com/breweries/500,all_mode,2026-05-13T14:00:41.201155+00:00
501,岡村本家,,25,滋賀県,滋賀縣,近畿,,,,,,,https://sakenowa.com/breweries/501,all_mode,2026-05-13T14:00:41.201354+00:00
508,福井弥平商店,,25,滋賀県,滋賀縣,近畿,,,,,,,https://sakenowa.com/breweries/508,all_mode,2026-05-13T14:00:41.201536+00:00
509,川島酒造,,25,滋賀県,滋賀縣,近畿,,,,,,,https://sakenowa.com/breweries/509,all_mode,2026-05-13T14:00:41.201715+00:00
510,吉田酒造,,25,滋賀県,滋賀縣,近畿,,,,,,,https://sakenowa.com/breweries/510,all_mode,2026-05-13T14:00:41.201892+00:00
511,豊澤本店,,26,京都府,京都府,近畿,,,,,,,https://sakenowa.com/breweries/511,all_mode,2026-05-13T14:00:41.202084+00:00
513,北川本家,,26,京都府,京都府,近畿,,,,,,,https://sakenowa.com/breweries/513,all_mode,2026-05-13T14:00:41.202250+00:00
514,松井酒造,,26,京都府,京都府,近畿,,,,,,,https://sakenowa.com/breweries/514,all_mode,2026-05-13T14:00:41.202488+00:00
515,増田徳兵衛商店,,26,京都府,京都府,近畿,,,,,,,https://sakenowa.com/breweries/515,all_mode,2026-05-13T14:00:41.202682+00:00
516,木下酒造,,26,京都府,京都府,近畿,,,,,,,https://sakenowa.com/breweries/516,all_mode,2026-05-13T14:00:41.202862+00:00
517,白糸酒造,,26,京都府,京都府,近畿,,,,,,,https://sakenowa.com/breweries/517,all_mode,2026-05-13T14:00:41.203082+00:00
518,招徳酒造,,26,京都府,京都府,近畿,,,,,,,https://sakenowa.com/breweries/518,all_mode,2026-05-13T14:00:41.203247+00:00
519,平和酒造,,26,京都府,京都府,近畿,,,,,,,https://sakenowa.com/breweries/519,all_mode,2026-05-13T14:00:41.203461+00:00
520,京姫酒造,,26,京都府,京都府,近畿,,,,,,,https://sakenowa.com/breweries/520,all_mode,2026-05-13T14:00:41.203622+00:00
522,都鶴酒造,,26,京都府,京都府,近畿,,,,,,,https://sakenowa.com/breweries/522,all_mode,2026-05-13T14:00:41.203819+00:00
523,松本酒造,,26,京都府,京都府,近畿,,,,,,,https://sakenowa.com/breweries/523,all_mode,2026-05-13T14:00:41.203995+00:00
524,玉乃光酒造,,26,京都府,京都府,近畿,,,,,,,https://sakenowa.com/breweries/524,all_mode,2026-05-13T14:00:41.204194+00:00
525,宝酒造,,26,京都府,京都府,近畿,,,,,,,https://sakenowa.com/breweries/525,all_mode,2026-05-13T14:00:41.204365+00:00
526,月桂冠,,26,京都府,京都府,近畿,,,,,,,https://sakenowa.com/breweries/526,all_mode,2026-05-13T14:00:41.204538+00:00
527,鶴正酒造,,26,京都府,京都府,近畿,,,,,,,https://sakenowa.com/breweries/527,all_mode,2026-05-13T14:00:41.204753+00:00
528,城陽酒造,,26,京都府,京都府,近畿,,,,,,,https://sakenowa.com/breweries/528,all_mode,2026-05-13T14:00:41.204927+00:00
529,ハクレイ酒造,,26,京都府,京都府,近畿,,,,,,,https://sakenowa.com/breweries/529,all_mode,2026-05-13T14:00:41.205124+00:00
530,池田酒造,,26,京都府,京都府,近畿,,,,,,,https://sakenowa.com/breweries/530,all_mode,2026-05-13T14:00:41.205326+00:00
531,齊藤酒造,,26,京都府,京都府,近畿,,,,,,,https://sakenowa.com/breweries/531,all_mode,2026-05-13T14:00:41.205514+00:00
532,山本本家,,26,京都府,京都府,近畿,,,,,,,https://sakenowa.com/breweries/532,all_mode,2026-05-13T14:00:41.205725+00:00
533,キンシ正宗,,26,京都府,京都府,近畿,,,,,,,https://sakenowa.com/breweries/533,all_mode,2026-05-13T14:00:41.205957+00:00
534,三盛酒造,,26,京都府,京都府,近畿,,,,,,,https://sakenowa.com/breweries/534,all_mode,2026-05-13T14:00:41.206164+00:00
535,佐々木酒造,,26,京都府,京都府,近畿,,,,,,,https://sakenowa.com/breweries/535,all_mode,2026-05-13T14:00:41.206327+00:00
536,東山酒造,,26,京都府,京都府,近畿,,,,,,,https://sakenowa.com/breweries/536,all_mode,2026-05-13T14:00:41.206630+00:00
537,向井酒造,,26,京都府,京都府,近畿,,,,,,,https://sakenowa.com/breweries/537,all_mode,2026-05-13T14:00:41.206814+00:00
538,山野酒造,,27,大阪府,大阪府,近畿,,,,,,,https://sakenowa.com/breweries/538,all_mode,2026-05-13T14:00:41.207005+00:00
539,西條,,27,大阪府,大阪府,近畿,,,,,,,https://sakenowa.com/breweries/539,all_mode,2026-05-13T14:00:41.207224+00:00
540,呉春,,27,大阪府,大阪府,近畿,,,,,,,https://sakenowa.com/breweries/540,all_mode,2026-05-13T14:00:41.207399+00:00
542,秋鹿酒造,,27,大阪府,大阪府,近畿,,,,,,,https://sakenowa.com/breweries/542,all_mode,2026-05-13T14:00:41.207573+00:00
546,北山酒造,,28,兵庫県,兵庫縣,近畿,,,,,,,https://sakenowa.com/breweries/546,all_mode,2026-05-13T14:00:41.207777+00:00
547,田中酒造場,,28,兵庫県,兵庫縣,近畿,,,,,,,https://sakenowa.com/breweries/547,all_mode,2026-05-13T14:00:41.207942+00:00
548,田治米,,28,兵庫県,兵庫縣,近畿,,,,,,,https://sakenowa.com/breweries/548,all_mode,2026-05-13T14:00:41.208135+00:00
552,白鷹,,28,兵庫県,兵庫縣,近畿,,,,,,,https://sakenowa.com/breweries/552,all_mode,2026-05-13T14:00:41.208312+00:00
554,名城酒造,,28,兵庫県,兵庫縣,近畿,,,,,,,https://sakenowa.com/breweries/554,all_mode,2026-05-13T14:00:41.208488+00:00
555,都美人酒造,,28,兵庫県,兵庫縣,近畿,,,,,,,https://sakenowa.com/breweries/555,all_mode,2026-05-13T14:00:41.208699+00:00
556,山陽盃酒造,,28,兵庫県,兵庫縣,近畿,,,,,,,https://sakenowa.com/breweries/556,all_mode,2026-05-13T14:00:41.208877+00:00
559,西山酒造場,,28,兵庫県,兵庫縣,近畿,,,,,,,https://sakenowa.com/breweries/559,all_mode,2026-05-13T14:00:41.209047+00:00
560,豊澤酒造,,28,兵庫県,兵庫縣,近畿,,,,,,,https://sakenowa.com/breweries/560,all_mode,2026-05-13T14:00:41.209239+00:00
562,本田商店,,28,兵庫県,兵庫縣,近畿,,,,,,,https://sakenowa.com/breweries/562,all_mode,2026-05-13T14:00:41.209400+00:00
563,小西酒造,,28,兵庫県,兵庫縣,近畿,,,,,,,https://sakenowa.com/breweries/563,all_mode,2026-05-13T14:00:41.209569+00:00
564,剣菱酒造,,28,兵庫県,兵庫縣,近畿,,,,,,,https://sakenowa.com/breweries/564,all_mode,2026-05-13T14:00:41.209767+00:00
565,江井ヶ嶋酒造,,28,兵庫県,兵庫縣,近畿,,,,,,,https://sakenowa.com/breweries/565,all_mode,2026-05-13T14:00:41.209952+00:00
567,日本盛,,28,兵庫県,兵庫縣,近畿,,,,,,,https://sakenowa.com/breweries/567,all_mode,2026-05-13T14:00:41.210133+00:00
568,神戸酒心館,,28,兵庫県,兵庫縣,近畿,,,,,,,https://sakenowa.com/breweries/568,all_mode,2026-05-13T14:00:41.210312+00:00
569,神結酒造,,28,兵庫県,兵庫縣,近畿,,,,,,,https://sakenowa.com/breweries/569,all_mode,2026-05-13T14:00:41.210486+00:00
571,壺坂酒造,,28,兵庫県,兵庫縣,近畿,,,,,,,https://sakenowa.com/breweries/571,all_mode,2026-05-13T14:00:41.210667+00:00
572,辰馬本家酒造,,28,兵庫県,兵庫縣,近畿,,,,,,,https://sakenowa.com/breweries/572,all_mode,2026-05-13T14:00:41.210835+00:00
573,富久錦,,28,兵庫県,兵庫縣,近畿,,,,,,,https://sakenowa.com/breweries/573,all_mode,2026-05-13T14:00:41.211041+00:00
574,白鶴酒造,,28,兵庫県,兵庫縣,近畿,,,,,,,https://sakenowa.com/breweries/574,all_mode,2026-05-13T14:00:41.211254+00:00
576,沢の鶴,,28,兵庫県,兵庫縣,近畿,,,,,,,https://sakenowa.com/breweries/576,all_mode,2026-05-13T14:00:41.211434+00:00
577,櫻正宗,,28,兵庫県,兵庫縣,近畿,,,,,,,https://sakenowa.com/breweries/577,all_mode,2026-05-13T14:00:41.211630+00:00
580,下村酒造店,,28,兵庫県,兵庫縣,近畿,,,,,,,https://sakenowa.com/breweries/580,all_mode,2026-05-13T14:00:41.211835+00:00
581,北村酒造,,29,奈良県,奈良縣,近畿,,,,,,,https://sakenowa.com/breweries/581,all_mode,2026-05-13T14:00:41.212026+00:00
584,喜多酒造,,29,奈良県,奈良縣,近畿,,,,,,,https://sakenowa.com/breweries/584,all_mode,2026-05-13T14:00:41.212209+00:00
585,葛城酒造,,29,奈良県,奈良縣,近畿,,,,,,,https://sakenowa.com/breweries/585,all_mode,2026-05-13T14:00:41.212393+00:00
586,澤田酒造,,29,奈良県,奈良縣,近畿,,,,,,,https://sakenowa.com/breweries/586,all_mode,2026-05-13T14:00:41.212559+00:00
587,増田酒造,,29,奈良県,奈良縣,近畿,,,,,,,https://sakenowa.com/breweries/587,all_mode,2026-05-13T14:00:41.212723+00:00
589,油長酒造,,29,奈良県,奈良縣,近畿,,,,,,,https://sakenowa.com/breweries/589,all_mode,2026-05-13T14:00:41.212893+00:00
590,美吉野醸造,,29,奈良県,奈良縣,近畿,,,,,,,https://sakenowa.com/breweries/590,all_mode,2026-05-13T14:00:41.213087+00:00
592,奈良豊澤酒造,,29,奈良県,奈良縣,近畿,,,,,,,https://sakenowa.com/breweries/592,all_mode,2026-05-13T14:00:41.213280+00:00
594,長龍酒造,,29,奈良県,奈良縣,近畿,,,,,,,https://sakenowa.com/breweries/594,all_mode,2026-05-13T14:00:41.213467+00:00
596,千代酒造,,29,奈良県,奈良縣,近畿,,,,,,,https://sakenowa.com/breweries/596,all_mode,2026-05-13T14:00:41.213660+00:00
597,北岡本店,,29,奈良県,奈良縣,近畿,,,,,,,https://sakenowa.com/breweries/597,all_mode,2026-05-13T14:00:41.213857+00:00
598,梅乃宿酒造,,29,奈良県,奈良縣,近畿,,,,,,,https://sakenowa.com/breweries/598,all_mode,2026-05-13T14:00:41.214031+00:00
599,大倉本家,,29,奈良県,奈良縣,近畿,,,,,,,https://sakenowa.com/breweries/599,all_mode,2026-05-13T14:00:41.214268+00:00
600,今西酒造,,29,奈良県,奈良縣,近畿,,,,,,,https://sakenowa.com/breweries/600,all_mode,2026-05-13T14:00:41.214451+00:00
601,今西清兵衛商店,,29,奈良県,奈良縣,近畿,,,,,,,https://sakenowa.com/breweries/601,all_mode,2026-05-13T14:00:41.214645+00:00
602,尾崎酒造,,30,和歌山県,和歌山縣,近畿,,,,,,,https://sakenowa.com/breweries/602,all_mode,2026-05-13T14:00:41.214820+00:00
603,世界一統,,30,和歌山県,和歌山縣,近畿,,,,,,,https://sakenowa.com/breweries/603,all_mode,2026-05-13T14:00:41.215011+00:00
604,平和酒造,,30,和歌山県,和歌山縣,近畿,,,,,,,https://sakenowa.com/breweries/604,all_mode,2026-05-13T14:00:41.215215+00:00
606,田端酒造,,30,和歌山県,和歌山縣,近畿,,,,,,,https://sakenowa.com/breweries/606,all_mode,2026-05-13T14:00:41.215394+00:00
607,天長島村酒造,,30,和歌山県,和歌山縣,近畿,,,,,,,https://sakenowa.com/breweries/607,all_mode,2026-05-13T14:00:41.215586+00:00
608,名手酒造店,,30,和歌山県,和歌山縣,近畿,,,,,,,https://sakenowa.com/breweries/608,all_mode,2026-05-13T14:00:41.215774+00:00
609,吉村秀雄商店,,30,和歌山県,和歌山縣,近畿,,,,,,,https://sakenowa.com/breweries/609,all_mode,2026-05-13T14:00:41.215952+00:00
610,中川酒造,,31,鳥取県,鳥取縣,中國,,,,,,,https://sakenowa.com/breweries/610,all_mode,2026-05-13T14:00:41.216138+00:00
611,山根酒造場,,31,鳥取県,鳥取縣,中國,,,,,,,https://sakenowa.com/breweries/611,all_mode,2026-05-13T14:00:41.216306+00:00
613,太田酒造場,,31,鳥取県,鳥取縣,中國,,,,,,,https://sakenowa.com/breweries/613,all_mode,2026-05-13T14:00:41.216473+00:00
614,稲田本店,,31,鳥取県,鳥取縣,中國,,,,,,,https://sakenowa.com/breweries/614,all_mode,2026-05-13T14:00:41.216638+00:00
616,千代むすび酒造,,31,鳥取県,鳥取縣,中國,,,,,,,https://sakenowa.com/breweries/616,all_mode,2026-05-13T14:00:41.216810+00:00
617,大谷酒造,,31,鳥取県,鳥取縣,中國,,,,,,,https://sakenowa.com/breweries/617,all_mode,2026-05-13T14:00:41.216978+00:00
618,諏訪酒造,,31,鳥取県,鳥取縣,中國,,,,,,,https://sakenowa.com/breweries/618,all_mode,2026-05-13T14:00:41.217159+00:00
620,米田酒造,,32,島根県,島根縣,中國,,,,,,,https://sakenowa.com/breweries/620,all_mode,2026-05-13T14:00:41.217341+00:00
621,桑原酒場,,32,島根県,島根縣,中國,,,,,,,https://sakenowa.com/breweries/621,all_mode,2026-05-13T14:00:41.217518+00:00
623,右田本店,,32,島根県,島根縣,中國,,,,,,,https://sakenowa.com/breweries/623,all_mode,2026-05-13T14:00:41.217695+00:00
624,都錦酒造,,32,島根県,島根縣,中國,,,,,,,https://sakenowa.com/breweries/624,all_mode,2026-05-13T14:00:41.217856+00:00
627,富士酒造,,32,島根県,島根縣,中國,,,,,,,https://sakenowa.com/breweries/627,all_mode,2026-05-13T14:00:41.218018+00:00
628,國暉酒造,,32,島根県,島根縣,中國,,,,,,,https://sakenowa.com/breweries/628,all_mode,2026-05-13T14:00:41.218197+00:00
629,李白酒造,,32,島根県,島根縣,中國,,,,,,,https://sakenowa.com/breweries/629,all_mode,2026-05-13T14:00:41.218370+00:00
630,吉田酒造,,32,島根県,島根縣,中國,,,,,,,https://sakenowa.com/breweries/630,all_mode,2026-05-13T14:00:41.218556+00:00
633,熊屋酒造,,33,岡山県,岡山縣,中國,,,,,,,https://sakenowa.com/breweries/633,all_mode,2026-05-13T14:00:41.218739+00:00
635,室町酒造,,33,岡山県,岡山縣,中國,,,,,,,https://sakenowa.com/breweries/635,all_mode,2026-05-13T14:00:41.218922+00:00
638,三冠酒造,,33,岡山県,岡山縣,中國,,,,,,,https://sakenowa.com/breweries/638,all_mode,2026-05-13T14:00:41.219099+00:00
639,白菊酒造,,33,岡山県,岡山縣,中國,,,,,,,https://sakenowa.com/breweries/639,all_mode,2026-05-13T14:00:41.219264+00:00
640,平喜酒造,,33,岡山県,岡山縣,中國,,,,,,,https://sakenowa.com/breweries/640,all_mode,2026-05-13T14:00:41.219431+00:00
642,十八盛酒造,,33,岡山県,岡山縣,中國,,,,,,,https://sakenowa.com/breweries/642,all_mode,2026-05-13T14:00:41.219595+00:00
643,宮下酒造,,33,岡山県,岡山縣,中國,,,,,,,https://sakenowa.com/breweries/643,all_mode,2026-05-13T14:00:41.219802+00:00
646,菊池酒造,,33,岡山県,岡山縣,中國,,,,,,,https://sakenowa.com/breweries/646,all_mode,2026-05-13T14:00:41.219980+00:00
647,辻本店,,33,岡山県,岡山縣,中國,,,,,,,https://sakenowa.com/breweries/647,all_mode,2026-05-13T14:00:41.220171+00:00
648,嘉美心酒造,,33,岡山県,岡山縣,中國,,,,,,,https://sakenowa.com/breweries/648,all_mode,2026-05-13T14:00:41.220371+00:00
651,天宝一,,34,広島県,廣島縣,中國,,,,,,,https://sakenowa.com/breweries/651,all_mode,2026-05-13T14:00:41.220564+00:00
652,旭鳳酒造,,34,広島県,廣島縣,中國,,,,,,,https://sakenowa.com/breweries/652,all_mode,2026-05-13T14:00:41.220733+00:00
653,賀茂泉酒造,,34,広島県,廣島縣,中國,,,,,,,https://sakenowa.com/breweries/653,all_mode,2026-05-13T14:00:41.220901+00:00
655,美和桜酒造,,34,広島県,廣島縣,中國,,,,,,,https://sakenowa.com/breweries/655,all_mode,2026-05-13T14:00:41.221098+00:00
657,藤井酒造,,34,広島県,廣島縣,中國,,,,,,,https://sakenowa.com/breweries/657,all_mode,2026-05-13T14:00:41.221278+00:00
658,中国醸造,,34,広島県,廣島縣,中國,,,,,,,https://sakenowa.com/breweries/658,all_mode,2026-05-13T14:00:41.221468+00:00
659,賀茂鶴酒造,,34,広島県,廣島縣,中國,,,,,,,https://sakenowa.com/breweries/659,all_mode,2026-05-13T14:00:41.221653+00:00
660,相原酒造,,34,広島県,廣島縣,中國,,,,,,,https://sakenowa.com/breweries/660,all_mode,2026-05-13T14:00:41.221825+00:00
661,今田酒造本店,,34,広島県,廣島縣,中國,,,,,,,https://sakenowa.com/breweries/661,all_mode,2026-05-13T14:00:41.222016+00:00
662,中尾醸造,,34,広島県,廣島縣,中國,,,,,,,https://sakenowa.com/breweries/662,all_mode,2026-05-13T14:00:41.222230+00:00
665,酔心山根本店,,34,広島県,廣島縣,中國,,,,,,,https://sakenowa.com/breweries/665,all_mode,2026-05-13T14:00:41.222413+00:00
666,白牡丹酒造,,34,広島県,廣島縣,中國,,,,,,,https://sakenowa.com/breweries/666,all_mode,2026-05-13T14:00:41.222588+00:00
667,金光酒造,,34,広島県,廣島縣,中國,,,,,,,https://sakenowa.com/breweries/667,all_mode,2026-05-13T14:00:41.222756+00:00
668,山岡酒造,,34,広島県,廣島縣,中國,,,,,,,https://sakenowa.com/breweries/668,all_mode,2026-05-13T14:00:41.222937+00:00
669,竹鶴酒造,,34,広島県,廣島縣,中國,,,,,,,https://sakenowa.com/breweries/669,all_mode,2026-05-13T14:00:41.223131+00:00
672,八百新酒造,,35,山口県,山口縣,中國,,,,,,,https://sakenowa.com/breweries/672,all_mode,2026-05-13T14:00:41.223301+00:00
674,村重酒造,,35,山口県,山口縣,中國,,,,,,,https://sakenowa.com/breweries/674,all_mode,2026-05-13T14:00:41.223476+00:00
675,岩崎酒造,,35,山口県,山口縣,中國,,,,,,,https://sakenowa.com/breweries/675,all_mode,2026-05-13T14:00:41.223657+00:00
